MOF,n_metal,n_unique_metal,n_unique_ox_state,min_max_proba,max_max_proba,metal,ox_state,LS,tot_LS,HS,total_M_HS,IS,toal_M_IS
qmof-aa12b02,4,1,1,0.990616881154088,0.990616881154088,Ni,2,0,0,2,8,,
qmof-ab232ec,8,1,1,0.981097941746149,0.981552140661499,Ni,2,0,0,2,16,,
qmof-ac01f2d,4,1,1,0.989054345327595,0.989054345327595,Ni,2,0,0,2,8,,
qmof-ac79fd0,4,1,1,0.992273922702221,0.992273922702221,Ni,2,0,0,2,8,,
qmof-acc11bc,2,1,1,0.990926960600698,0.990926960600698,Ni,2,0,0,2,4,,
qmof-ad11f37,2,1,1,0.983332304918441,0.983332304918441,Ni,2,0,0,2,4,,
qmof-ad44d4e,2,1,1,0.990532484595142,0.990532484595142,Ni,2,0,0,2,4,,
qmof-ada4a4b,1,1,1,0.992154621947305,0.992154621947305,Ni,2,0,0,2,2,,
qmof-ae898ee,1,1,1,0.979478314503239,0.979478314503239,Ni,2,0,0,2,2,,
qmof-aed82d8,4,1,1,0.980857944193249,0.980857944193249,Ni,2,0,0,2,8,,
qmof-af43c12,3,1,1,0.991105461631964,0.991398887748944,Ni,2,0,0,2,6,,
qmof-af5cf80,2,1,1,0.95695320400684,0.95695320400684,Ni,2,0,0,2,4,,
qmof-b023388,2,1,1,0.909659273668216,0.909659273668216,Ni,2,0,0,2,4,,
qmof-b155426,3,1,1,0.980969999715484,0.988465487485142,Ni,2,0,0,2,6,,
qmof-b1d51dc,2,1,1,0.989500604802599,0.989500604802599,Ni,2,0,0,2,4,,
qmof-b265206,2,1,1,0.981460644687131,0.985435536313517,Ni,2,0,0,2,4,,
qmof-b2d1a59,2,1,1,0.990633065264322,0.990926960600698,Ni,2,0,0,2,4,,
qmof-b2dbb73,2,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,4,,
qmof-b2eb06e,2,1,1,0.989054345327595,0.989054345327595,Ni,2,0,0,2,4,,
qmof-b30a68e,2,1,1,0.983760846051621,0.983760846051621,Ni,2,0,0,2,4,,
qmof-b36de89,2,1,1,0.988960305370313,0.988960305370313,Ni,2,0,0,2,4,,
qmof-b4350be,4,1,1,0.916028194538392,0.916028718487835,Ni,2,0,0,2,8,,
qmof-b44d887,4,1,1,0.981097941746149,0.989783891167689,Ni,2,0,0,2,8,,
qmof-b46a7a6,3,1,1,0.990829323791697,0.991042916203727,Ni,2,0,0,2,6,,
qmof-b517439,1,1,1,0.991900704278028,0.991900704278028,Ni,2,0,0,2,2,,
qmof-b61d76e,2,1,1,0.892423999506762,0.896602369159986,Ni,2,0,0,2,4,,
qmof-b7479eb,2,1,1,0.981552140661499,0.981552140661499,Ni,2,0,0,2,4,,
qmof-b808abd,1,1,1,0.99334540580235,0.99334540580235,Ni,2,0,0,2,2,,
qmof-b80a30e,4,1,1,0.989054345327595,0.989054345327595,Ni,2,0,0,2,8,,
qmof-b87071b,2,1,1,0.959152713810145,0.959152713810145,Ni,2,0,0,2,4,,
qmof-b88a8fa,4,1,1,0.991590400488887,0.991590400488887,Ni,2,0,0,2,8,,
qmof-b8b4172,4,1,1,0.98103646452794,0.989611823541437,Ni,2,0,0,2,8,,
qmof-b8ca403,6,1,1,0.942085140633886,0.942085140633886,Ni,2,0,0,2,12,,
qmof-bad11d5,2,1,1,0.991405436787055,0.991405436787055,Ni,2,0,0,2,4,,
qmof-bad3ee2,4,1,1,0.981561304650802,0.989812756649827,Ni,2,0,0,2,8,,
qmof-bb48b07,2,1,1,0.991281109496036,0.991281109496036,Ni,2,0,0,2,4,,
qmof-bb7bee0,2,1,1,0.980172745451532,0.981445092875312,Ni,2,0,0,2,4,,
qmof-bb9d22a,2,1,1,0.990181239425455,0.990181239425455,Ni,2,0,0,2,4,,
qmof-bbecd43,2,1,1,0.992335993959418,0.992335993959418,Ni,2,0,0,2,4,,
qmof-bcb167f,3,1,1,0.981385836370268,0.989054345327595,Ni,2,0,0,2,6,,
qmof-bd1d6cf,2,1,1,0.991756376844525,0.991756376844525,Ni,2,0,0,2,4,,
qmof-be23234,4,1,1,0.907614651313291,0.907614651313291,Ni,2,0,0,2,8,,
qmof-c0a61f9,1,1,1,0.99186072661093,0.99186072661093,Ni,2,0,0,2,2,,
qmof-c1579af,1,1,1,0.99031669682002,0.99031669682002,Ni,2,0,0,2,2,,
qmof-c330eaf,2,1,1,0.961300391968884,0.962042471794062,Ni,2,0,0,2,4,,
qmof-c389047,1,1,1,0.991748246538594,0.991748246538594,Ni,2,0,0,2,2,,
qmof-c39c398,2,1,1,0.989468792122911,0.991787256901791,Ni,2,0,0,2,4,,
qmof-c3d8aec,4,1,1,0.978832175930659,0.991873128588031,Ni,2,0,0,2,8,,
qmof-c3de041,2,1,1,0.989054345327595,0.989054345327595,Ni,2,0,0,2,4,,
qmof-c46c71e,2,1,1,0.992335698928684,0.992335698928684,Ni,2,0,0,2,4,,
qmof-c605c0a,2,1,1,0.991308850861832,0.991308850861832,Ni,2,0,0,2,4,,
qmof-c634231,3,1,1,0.988764424855905,0.991756376844525,Ni,2,0,0,2,6,,
qmof-c645675,4,1,1,0.986337445835362,0.986337445835362,Ni,2,0,0,2,8,,
qmof-c6917b4,2,1,1,0.991462481508149,0.991462481508149,Ni,2,0,0,2,4,,
qmof-c6cd4fd,2,1,1,0.992335698928684,0.992335698928684,Ni,2,0,0,2,4,,
qmof-c706859,2,1,1,0.981567208382381,0.981567208382381,Ni,2,0,0,2,4,,
qmof-c717f0f,4,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,8,,
qmof-c735ed2,4,1,1,0.980293528264148,0.980293528264148,Ni,2,0,0,2,8,,
qmof-c8f72fc,8,1,1,0.991042916203727,0.991878110559891,Ni,2,0,0,2,16,,
qmof-c9435a0,2,1,1,0.984933508602827,0.984933508602827,Ni,2,0,0,2,4,,
qmof-ca683eb,2,1,1,0.988788611956548,0.991122757483533,Ni,2,0,0,2,4,,
qmof-cbfd530,12,1,1,0.990241009727766,0.990241009727766,Ni,2,0,0,2,24,,
qmof-cc5bcaa,2,1,1,0.982629183633286,0.982629183633286,Ni,2,0,0,2,4,,
qmof-cc8a4be,2,1,1,0.988952862768327,0.988952862768327,Ni,2,0,0,2,4,,
qmof-ccbc5fe,8,1,1,0.987510318813564,0.990749020867351,Ni,2,0,0,2,16,,
qmof-ccbcf36,4,1,1,0.988243248136684,0.988243248136684,Ni,2,0,0,2,8,,
qmof-ce62fdc,8,1,1,0.990749020867351,0.990749020867351,Ni,2,0,0,2,16,,
qmof-ce677e5,1,1,1,0.99204214187497,0.99204214187497,Ni,2,0,0,2,2,,
qmof-ce84df4,1,1,1,0.987687069191408,0.987687069191408,Ni,2,0,0,2,2,,
qmof-cebd596,4,1,1,0.980278625020737,0.989273809270016,Ni,2,0,0,2,8,,
qmof-ced477a,1,1,1,0.989649089887428,0.989649089887428,Ni,2,0,0,2,2,,
qmof-cfc442e,2,1,1,0.991115602359794,0.991115602359794,Ni,2,0,0,2,4,,
qmof-d017d3d,7,1,1,0.979984729684361,0.987877481804802,Ni,2,0,0,2,14,,
qmof-d0d26c4,4,1,1,0.989070400297647,0.989070400297647,Ni,2,0,0,2,8,,
qmof-d1565a5,4,1,1,0.991122757483533,0.991122757483533,Ni,2,0,0,2,8,,
qmof-d208f10,2,1,1,0.989937897400631,0.989937897400631,Ni,2,0,0,2,4,,
qmof-d4aace5,2,1,1,0.988889028285534,0.990970465224822,Ni,2,0,0,2,4,,
qmof-d4d0715,4,1,1,0.988940285614234,0.988940285614234,Ni,2,0,0,2,8,,
qmof-d5697d2,3,1,1,0.981273313046006,0.991873128588031,Ni,2,0,0,2,6,,
qmof-d5e2472,2,1,1,0.979984729684361,0.979984729684361,Ni,2,0,0,2,4,,
qmof-d683874,8,1,1,0.980318241155607,0.981552140661499,Ni,2,0,0,2,16,,
qmof-d698e20,2,1,1,0.988207889178043,0.990987683379056,Ni,2,0,0,2,4,,
qmof-d6b4919,4,1,1,0.991759200791998,0.991759200791998,Ni,2,0,0,2,8,,
qmof-d6d1915,2,1,1,0.991042916203727,0.991042916203727,Ni,2,0,0,2,4,,
qmof-d6ddf36,2,1,1,0.963111128203725,0.981317177474748,Ni,2,0,0,2,4,,
qmof-d75d8da,1,1,1,0.960018782131873,0.960018782131873,Ni,2,0,0,2,2,,
qmof-d7633f2,1,1,1,0.97942781331813,0.97942781331813,Ni,2,0,0,2,2,,
qmof-d766859,4,1,1,0.990926960600698,0.991767725494832,Ni,2,0,0,2,8,,
qmof-d79b3e3,2,1,1,0.960018782131873,0.960018782131873,Ni,2,0,0,2,4,,
qmof-d8bbac8,2,1,1,0.989490898001674,0.989490898001674,Ni,2,0,0,2,4,,
qmof-da4d665,4,1,1,0.991889562590936,0.991889562590936,Ni,2,0,0,2,8,,
qmof-da6b9c1,3,1,1,0.980068555268401,0.980068555268401,Ni,2,0,0,2,6,,
qmof-dbc27ec,2,1,1,0.991042916203727,0.991042916203727,Ni,2,0,0,2,4,,
qmof-dbd5be4,9,1,1,0.991579233251655,0.991873128588031,Ni,2,0,0,2,18,,
qmof-dc0cbac,2,1,1,0.990289611534855,0.990289611534855,Ni,2,0,0,2,4,,
qmof-dc165ea,4,1,1,0.991042916203727,0.991590400488887,Ni,2,0,0,2,8,,
qmof-dca8305,2,1,1,0.996911538005722,0.996911538005722,Ni,2,0,0,2,4,,
qmof-dd5a73e,2,1,1,0.991884295825262,0.991884295825262,Ni,2,0,0,2,4,,
qmof-dd74e9c,4,1,1,0.990167439648479,0.990181239425455,Ni,2,0,0,2,8,,
qmof-ddf978d,2,1,1,0.99175608181379,0.99175608181379,Ni,2,0,0,2,4,,
qmof-de74ec5,2,1,1,0.990204173495757,0.990204173495757,Ni,2,0,0,2,4,,
qmof-de8c338,2,1,1,0.981259271834524,0.981552140661499,Ni,2,0,0,2,4,,
qmof-df90041,3,1,1,0.988036529856399,0.991042916203727,Ni,2,0,0,2,6,,
qmof-dfed9ce,4,1,1,0.98105999422719,0.991123943427781,Ni,2,0,0,2,8,,
qmof-e0eb4a6,2,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,4,,
qmof-e0fabe9,3,1,1,0.959101364595361,0.991873128588031,Ni,2,0,0,2,6,,
qmof-e218f10,2,1,1,0.990761474223724,0.990761474223724,Ni,2,0,0,2,4,,
qmof-e266949,2,1,1,0.987956510681115,0.987956510681115,Ni,2,0,0,2,4,,
qmof-e2db1dc,3,1,1,0.980790837426228,0.991873128588031,Ni,2,0,0,2,6,,
qmof-e45b793,2,1,1,0.981151197538936,0.981444797844577,Ni,2,0,0,2,4,,
qmof-e48c38e,1,1,1,0.985538282208539,0.985538282208539,Ni,2,0,0,2,2,,
qmof-e5eed6a,2,1,1,0.982741955863344,0.9829224201073,Ni,2,0,0,2,4,,
qmof-e682639,4,1,1,0.987211801842919,0.987586699525286,Ni,2,0,0,2,8,,
qmof-e68f2b2,4,1,1,0.991122757483533,0.991873128588031,Ni,2,0,0,2,8,,
qmof-e6adc28,4,1,1,0.990616881154088,0.990616881154088,Ni,2,0,0,2,8,,
qmof-e6bb80c,4,1,1,0.960376458559523,0.960376458559523,Ni,2,0,0,2,8,,
qmof-e734cfa,2,1,1,0.987654689884514,0.987654689884514,Ni,2,0,0,2,4,,
qmof-e7c0073,4,1,1,0.990238031968761,0.990793021612963,Ni,2,0,0,2,8,,
qmof-e7c726e,1,1,1,0.991219487005581,0.991219487005581,Ni,2,0,0,2,2,,
qmof-e87e545,4,1,1,0.990543276194017,0.990746129102519,Ni,2,0,0,2,8,,
qmof-e89cb56,2,1,1,0.984659658136134,0.984659658136134,Ni,2,0,0,2,4,,
qmof-e8a6a82,2,1,1,0.990451693252209,0.990451693252209,Ni,2,0,0,2,4,,
qmof-e91bdca,4,1,1,0.984058329842482,0.984664101670464,Ni,2,0,0,2,8,,
qmof-e986fdb,2,1,1,0.989504382303159,0.989504382303159,Ni,2,0,0,2,4,,
qmof-ea9f3ea,6,1,1,0.939284544924231,0.939284544924231,Ni,2,0,0,2,12,,
qmof-eace0fc,2,1,1,0.988471654884894,0.988471654884894,Ni,2,0,0,2,4,,
qmof-ec0d951,4,1,1,0.961088014040011,0.961088014040011,Ni,2,0,0,2,8,,
qmof-ecac71f,2,1,1,0.988780405492352,0.991944499922731,Ni,2,0,0,2,4,,
qmof-ed94e56,2,1,1,0.990825353422116,0.990825353422116,Ni,2,0,0,2,4,,
qmof-eda13fa,6,1,1,0.988648017217537,0.99159566725456,Ni,2,0,0,2,12,,
qmof-ee19259,2,1,1,0.958321931084601,0.958321931084601,Ni,2,0,0,2,4,,
qmof-eef9492,1,1,1,0.935162326162597,0.935162326162597,Ni,2,0,0,2,2,,
qmof-eefbba1,1,1,1,0.987530743159226,0.987530743159226,Ni,2,0,0,2,2,,
qmof-ef011df,6,1,1,0.961652807254638,0.963616967257006,Ni,2,0,0,2,12,,
qmof-ef2e56c,2,1,1,0.991042916203727,0.991042916203727,Ni,2,0,0,2,4,,
qmof-ef48139,4,1,1,0.987510928968119,0.988648017217537,Ni,2,0,0,2,8,,
qmof-efdc343,2,1,1,0.991861195830326,0.991861195830326,Ni,2,0,0,2,4,,
qmof-f077716,2,1,1,0.985729711286834,0.985729711286834,Ni,2,0,0,2,4,,
qmof-f11cf88,2,1,1,0.988648017217537,0.988648017217537,Ni,2,0,0,2,4,,
qmof-f130ab1,4,1,1,0.959724886795497,0.959724886795497,Ni,2,0,0,2,8,,
qmof-f1c0599,8,1,1,0.990322985817712,0.990835943206229,Ni,2,0,0,2,16,,
qmof-f24b82c,4,1,1,0.988788611956548,0.990749020867351,Ni,2,0,0,2,8,,
qmof-f26628c,6,1,1,0.985806235688057,0.989783891167689,Ni,2,0,0,2,12,,
qmof-f2e16cf,2,1,1,0.990829323791697,0.990829323791697,Ni,2,0,0,2,4,,
qmof-f444b48,1,1,1,0.981317177474748,0.981317177474748,Ni,2,0,0,2,2,,
qmof-f44a0df,4,1,1,0.991943904792488,0.991943904792488,Ni,2,0,0,2,8,,
qmof-f4aa4ea,2,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,4,,
qmof-f4e3be2,1,1,1,0.989054345327595,0.989054345327595,Ni,2,0,0,2,2,,
qmof-f633d9e,4,1,1,0.988172749869048,0.988172749869048,Ni,2,0,0,2,8,,
qmof-f67a0ff,2,1,1,0.958853776555502,0.958853776555502,Ni,2,0,0,2,4,,
qmof-f6b20e5,1,1,1,0.869945535702048,0.869945535702048,Ni,2,0,0,2,2,,
qmof-f765634,6,1,1,0.991462481508149,0.991462481508149,Ni,2,0,0,2,12,,
qmof-f7bdc4d,2,1,1,0.988321253907633,0.988321253907633,Ni,2,0,0,2,4,,
qmof-f7d0925,4,1,1,0.961088014040011,0.963050514126095,Ni,2,0,0,2,8,,
qmof-f818993,2,1,1,0.989537180263559,0.989537180263559,Ni,2,0,0,2,4,,
qmof-f842c12,2,1,1,0.981552140661499,0.981552140661499,Ni,2,0,0,2,4,,
qmof-fa6a9de,4,1,1,0.961088014040011,0.963109758217393,Ni,2,0,0,2,8,,
qmof-fab3293,1,1,1,0.980570043507661,0.980570043507661,Ni,2,0,0,2,2,,
qmof-fae8514,4,1,1,0.988672198060701,0.989405682499558,Ni,2,0,0,2,8,,
qmof-fbac185,4,1,1,0.991900704278028,0.991900704278028,Ni,2,0,0,2,8,,
qmof-fbdc467,6,1,1,0.988785764745042,0.990835943206229,Ni,2,0,0,2,12,,
qmof-fc193c1,4,1,1,0.960488981883786,0.960488981883786,Ni,2,0,0,2,8,,
qmof-fc2015a,4,1,1,0.980790837426228,0.980790837426228,Ni,2,0,0,2,8,,
qmof-fcb8885,8,1,1,0.990926960600698,0.990926960600698,Ni,2,0,0,2,16,,
qmof-fdeb493,4,1,1,0.981552140661499,0.981552140661499,Ni,2,0,0,2,8,,
qmof-fe66204,2,1,1,0.992442939478362,0.992775242965583,Ni,2,0,0,2,4,,
